date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:04	5778/5778	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-1692%22	https://www.lexilogos.com/code/cartch.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cartch.js	(from https://www.lexilogos.com/keyboard/chechen.htm)
11:47:05	3616/3616	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-e20%22	https://www.lexilogos.com/code/carchero.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carchero.js	(from https://www.lexilogos.com/keyboard/tsalagi.htm)
11:47:05	2113/2113	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-841%22	https://www.lexilogos.com/code/zhkb.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/zhkb.js	(from https://www.lexilogos.com/keyboard/chinese.php)
11:47:06	88/88	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-58%22	https://www.lexilogos.com/images/touche_tabulation.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/touche_tabulation.gif	(from https://www.lexilogos.com/keyboard/chinese.php)
11:47:06	9444/9444	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-24e4%22	https://www.lexilogos.com/code/carch.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carch.js	(from https://www.lexilogos.com/keyboard/chinese_pinyin.htm)
11:47:07	9903/9903	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-26af%22	https://www.lexilogos.com/code/carcop.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carcop.js	(from https://www.lexilogos.com/keyboard/coptic.htm)
11:47:07	1756084/1756084	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-1acbb4%22	https://www.lexilogos.com/keyboard/font/Antinoou.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/Antinoou.ttf	(from https://www.lexilogos.com/keyboard/coptic.htm)
11:47:07	2374/2374	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-946%22	https://www.lexilogos.com/code/cartche.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cartche.js	(from https://www.lexilogos.com/keyboard/czech.htm)
11:47:08	1035/1035	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-40b%22	https://www.lexilogos.com/code/cardan.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cardan.js	(from https://www.lexilogos.com/keyboard/danish.htm)
11:47:08	1811/1811	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-713%22	https://www.lexilogos.com/code/carnee.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carnee.js	(from https://www.lexilogos.com/keyboard/dutch.htm)
11:47:08	1168/1168	---M--	200	added ('OK')	application/javascript	etag:%22643b8c23-490%22	https://www.lexilogos.com/code/hikb.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/hikb.js	(from https://www.lexilogos.com/keyboard/hieroglyph.php)
11:47:09	2759/2759	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-ac7%22	https://www.lexilogos.com/code/caregy.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/caregy.js	(from https://www.lexilogos.com/keyboard/egyptian_latin.htm)
11:47:09	4116136/4116136	---M--	200	added ('OK')	application/octet-stream	etag:%22671e0540-3ecea8%22	https://www.lexilogos.com/keyboard/font/Aegyptus.otf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/Aegyptus.otf	(from https://www.lexilogos.com/keyboard/hieroglyph.php)
11:47:09	2414/2414	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-96e%22	https://www.lexilogos.com/code/careng.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/careng.js	(from https://www.lexilogos.com/keyboard/english.htm)
11:47:10	1346/1346	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-542%22	https://www.lexilogos.com/code/carespe.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carespe.js	(from https://www.lexilogos.com/keyboard/esperanto.htm)
11:47:10	1315/1315	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-523%22	https://www.lexilogos.com/code/carest.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carest.js	(from https://www.lexilogos.com/keyboard/estonian.htm)
11:47:10	1802/1802	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-70a%22	https://www.lexilogos.com/code/carfer.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carfer.js	(from https://www.lexilogos.com/keyboard/faroese.htm)
11:47:11	1156/1156	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-484%22	https://www.lexilogos.com/code/carfin.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carfin.js	(from https://www.lexilogos.com/keyboard/finnish.htm)
11:47:11	2672/2672	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-a70%22	https://www.lexilogos.com/code/carfra.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carfra.js	(from https://www.lexilogos.com/keyboard/french.htm)
11:47:11	83544/83544	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-14658%22	https://www.lexilogos.com/keyboard/font/Bunchlo.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/Bunchlo.ttf	(from https://www.lexilogos.com/keyboard/gaelic_irish.htm)
11:47:12	29956/29956	---M--	200	added ('OK')	application/octet-stream	etag:%226752e2cd-7504%22	https://www.lexilogos.com/keyboard/font/Gadelica.otf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/Gadelica.otf	(from https://www.lexilogos.com/keyboard/gaelic_irish.htm)
11:47:12	2658/2658	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-a62%22	https://www.lexilogos.com/code/cargael.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cargael.js	(from https://www.lexilogos.com/keyboard/gaelic_irish.htm)
11:47:12	88482/88482	---M--	200	added ('OK')	image/png	etag:%22643b8c24-159a2%22	https://www.lexilogos.com/images/gaelic.png	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/gaelic.png	(from https://www.lexilogos.com/keyboard/gaelic_irish.htm)
11:47:12	1221/1221	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-4c5%22	https://www.lexilogos.com/code/cargaelec.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cargaelec.js	(from https://www.lexilogos.com/keyboard/gaelic_scottish.htm)
11:47:13	2414/2414	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-96e%22	https://www.lexilogos.com/code/carkar.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkar.js	(from https://www.lexilogos.com/keyboard/georgian.htm)
11:47:13	1093/1093	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-445%22	https://www.lexilogos.com/code/cardeu.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cardeu.js	(from https://www.lexilogos.com/keyboard/german.htm)
11:47:14	4802/4802	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-12c2%22	https://www.lexilogos.com/code/cargla.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cargla.js	(from https://www.lexilogos.com/keyboard/glagolitic.htm)
11:47:14	900260/900260	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-dbca4%22	https://www.lexilogos.com/keyboard/font/damase_v.2.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/damase_v.2.ttf	(from https://www.lexilogos.com/keyboard/glagolitic.htm)
11:47:14	11824/11824	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-2e30%22	https://www.lexilogos.com/keyboard/font/NotoSansGothic-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSansGothic-Regular.ttf	(from https://www.lexilogos.com/keyboard/gothic.htm)
11:47:14	1476/1476	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-5c4%22	https://www.lexilogos.com/code/cargot.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cargot.js	(from https://www.lexilogos.com/keyboard/gothic.htm)
11:47:15	8337/8337	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-2091%22	https://www.lexilogos.com/code/cargran.js?ver=9	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cargran544b.js	(from https://www.lexilogos.com/keyboard/grantha.htm)
11:47:15	365964/365964	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-5958c%22	https://www.lexilogos.com/keyboard/font/NotoSerifGrantha-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSerifGrantha-Regular.ttf	(from https://www.lexilogos.com/keyboard/grantha.htm)
11:47:15	16708/16708	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-4144%22	https://www.lexilogos.com/code/carela.js?var=9	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carela934a.js	(from https://www.lexilogos.com/keyboard/greek_ancient.htm)
11:47:16	5282/5282	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-14a2%22	https://www.lexilogos.com/code/carel.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carel.js	(from https://www.lexilogos.com/keyboard/greek_modern.htm)
11:47:16	2687/2687	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-a7f%22	https://www.lexilogos.com/code/carellat.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carellat.js	(from https://www.lexilogos.com/keyboard/greek_latin.htm)
11:47:17	6438/6438	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-1926%22	https://www.lexilogos.com/code/carguj.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carguj.js	(from https://www.lexilogos.com/keyboard/gujarati.htm)
11:47:17	1806/1806	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-70e%22	https://www.lexilogos.com/code/carhaus.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carhaus.js	(from https://www.lexilogos.com/keyboard/hausa.htm)
11:47:18	1282/1282	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-502%22	https://www.lexilogos.com/code/carhaw.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carhaw.js	(from https://www.lexilogos.com/keyboard/hawaiian.htm)
11:47:18	155584/155584	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-25fc0%22	https://www.lexilogos.com/keyboard/font/SILEOT.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/SILEOT.ttf	(from https://www.lexilogos.com/keyboard/hebrew.htm)
11:47:18	36984/36984	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-9078%22	https://www.lexilogos.com/keyboard/font/GveretLevinAlefAlefAlef-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/GveretLevinAlefAlefAlef-Regular.ttf	(from https://www.lexilogos.com/keyboard/hebrew.htm)
11:47:19	4631/4631	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-1217%22	https://www.lexilogos.com/code/carhe.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carhe.js	(from https://www.lexilogos.com/keyboard/hebrew.htm)
11:47:19	3648/3648	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-e40%22	https://www.lexilogos.com/code/carhelat.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carhelat.js	(from https://www.lexilogos.com/keyboard/hebrew_latin.htm)
11:47:19	9148/9148	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-23bc%22	https://www.lexilogos.com/code/cardeva.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/cardeva.js	(from https://www.lexilogos.com/keyboard/devanagari.htm)
11:47:20	1482/1482	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-5ca%22	https://www.lexilogos.com/code/carhon.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carhon.js	(from https://www.lexilogos.com/keyboard/hungarian.htm)
11:47:20	1802/1802	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-70a%22	https://www.lexilogos.com/code/carisl.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carisl.js	(from https://www.lexilogos.com/keyboard/icelandic.htm)
11:47:21	2182/2182	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-886%22	https://www.lexilogos.com/code/carie.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carie.js	(from https://www.lexilogos.com/keyboard/indo_european.htm)
11:47:21	134532/134532	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-20d84%22	https://www.lexilogos.com/keyboard/font/NotoSansCanadianAboriginal-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSansCanadianAboriginal-Regular.ttf	(from https://www.lexilogos.com/keyboard/inuktitut.htm)
11:47:21	9123/9123	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-23a3%22	https://www.lexilogos.com/code/carinuk.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carinuk.js	(from https://www.lexilogos.com/keyboard/inuktitut.htm)
11:47:22	2592/2592	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-a20%22	https://www.lexilogos.com/code/carita.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carita.js	(from https://www.lexilogos.com/keyboard/italian.htm)
11:47:22	11361/11361	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-2c61%22	https://www.lexilogos.com/code/carnikaji.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carnikaji.js	(from https://www.lexilogos.com/keyboard/japanese.php)
11:47:23	1166/1166	---M--	200	added ('OK')	application/javascript	etag:%22643b8c23-48e%22	https://www.lexilogos.com/code/nikb.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/nikb.js	(from https://www.lexilogos.com/keyboard/japanese.php)
11:47:23	5683/5683	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-1633%22	https://www.lexilogos.com/code/carni.js?var=1	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carni67f8.js	(from https://www.lexilogos.com/keyboard/hiragana.htm)
11:47:24	6825/6825	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-1aa9%22	https://www.lexilogos.com/code/carnik.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carnik.js	(from https://www.lexilogos.com/keyboard/katakana.htm)
11:47:24	3393/3393	---M--	200	added ('OK')	application/javascript	etag:%226800045f-d41%22	https://www.lexilogos.com/code/carjaw.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carjaw.js	(from https://www.lexilogos.com/keyboard/jawi.htm)
11:47:25	150684/150684	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-24c9c%22	https://www.lexilogos.com/keyboard/font/NotoSansKannada-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSansKannada-Regular.ttf	(from https://www.lexilogos.com/keyboard/kannada.htm)
11:47:25	5978/5978	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-175a%22	https://www.lexilogos.com/code/carkan.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkan.js	(from https://www.lexilogos.com/keyboard/kannada.htm)
11:47:25	529108/529108	---M--	200	added ('OK')	application/octet-stream	etag:%2267a8fdd5-812d4%22	https://www.lexilogos.com/keyboard/font/NotoNastaliqUrdu-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoNastaliqUrdu-Regular.ttf	(from https://www.lexilogos.com/keyboard/kashmiri.htm)
11:47:25	4837/4837	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-12e5%22	https://www.lexilogos.com/code/carkas.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkas.js	(from https://www.lexilogos.com/keyboard/kashmiri.htm)
11:47:26	2060/2060	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-80c%22	https://www.lexilogos.com/code/carcac.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carcac.js	(from https://www.lexilogos.com/keyboard/kashubian.htm)
11:47:26	5332/5332	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-14d4%22	https://www.lexilogos.com/code/carkaz.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkaz.js	(from https://www.lexilogos.com/keyboard/kazakh.htm)
11:47:27	5993/5993	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-1769%22	https://www.lexilogos.com/code/carkh.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkh.js	(from https://www.lexilogos.com/keyboard/khmer.htm)
11:47:27	550124/550124	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-864ec%22	https://www.lexilogos.com/keyboard/font/Mo4V55.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/Mo4V55.ttf	(from https://www.lexilogos.com/keyboard/khmer.htm)
11:47:28	5289/5289	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-14a9%22	https://www.lexilogos.com/code/carkhow.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkhow.js	(from https://www.lexilogos.com/keyboard/khowar.htm)
11:47:28	500396/500396	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-7a2ac%22	https://www.lexilogos.com/keyboard/font/Scheherazade-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/Scheherazade-Regular.ttf	(from https://www.lexilogos.com/keyboard/khowar.htm)
11:47:28	411663/411663	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-6480f%22	https://www.lexilogos.com/code/hang_s.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/hang_s.js	(from https://www.lexilogos.com/keyboard/korean.htm)
11:47:29	224354/224354	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-36c62%22	https://www.lexilogos.com/code/hang.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/hang.js	(from https://www.lexilogos.com/keyboard/korean.htm)
11:47:29	1515/1515	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-5eb%22	https://www.lexilogos.com/code/carkurd.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkurd.js	(from https://www.lexilogos.com/keyboard/kurdish.htm)
11:47:30	5789/5789	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-169d%22	https://www.lexilogos.com/keyboard/kurdish_cyrillic_conversion.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/kurdish_cyrillic_conversion.html	(from https://www.lexilogos.com/keyboard/kurdish.htm)
11:47:30	4797/4797	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-12bd%22	https://www.lexilogos.com/code/carkir.js?ver=8	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carkir5055.js	(from https://www.lexilogos.com/keyboard/kyrgyz.htm)
11:47:31	63992/63992	---M--	200	added ('OK')	application/octet-stream	etag:%2267216a3b-f9f8%22	https://www.lexilogos.com/keyboard/font/NotoSerifLao-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSerifLao-Regular.ttf	(from https://www.lexilogos.com/keyboard/lao.htm)
11:47:31	3599/3599	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-e0f%22	https://www.lexilogos.com/code/carlao.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carlao.js	(from https://www.lexilogos.com/keyboard/lao.htm)
11:47:31	1913/1913	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-779%22	https://www.lexilogos.com/code/carla.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carla.js	(from https://www.lexilogos.com/keyboard/latin.htm)
11:47:31	2281/2281	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-8e9%22	https://www.lexilogos.com/code/carlet.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carlet.js	(from https://www.lexilogos.com/keyboard/latvian.htm)
11:47:32	1038/1038	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-40e%22	https://www.lexilogos.com/code/carlin.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carlin.js	(from https://www.lexilogos.com/keyboard/lingala.htm)
11:47:32	1606/1606	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-646%22	https://www.lexilogos.com/code/carlit.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carlit.js	(from https://www.lexilogos.com/keyboard/lithuanian.htm)
11:47:33	4414/4414	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-113e%22	https://www.lexilogos.com/code/carmak.js?ver=1	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmak68b3.js	(from https://www.lexilogos.com/keyboard/macedonian.htm)
11:47:33	112936/112936	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-1b928%22	https://www.lexilogos.com/keyboard/font/NotoSansMalayalam-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSansMalayalam-Regular.ttf	(from https://www.lexilogos.com/keyboard/malayalam.htm)
11:47:34	7128/7128	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-1bd8%22	https://www.lexilogos.com/code/carmala.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmala.js	(from https://www.lexilogos.com/keyboard/malayalam.htm)
11:47:34	4531/4531	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-11b3%22	https://www.lexilogos.com/code/carthaa.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carthaa.js	(from https://www.lexilogos.com/keyboard/thaana.htm)
11:47:35	1090/1090	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-442%22	https://www.lexilogos.com/code/carmalt.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmalt.js	(from https://www.lexilogos.com/keyboard/maltese.htm)
11:47:35	1248/1248	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-4e0%22	https://www.lexilogos.com/code/carmao.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmao.js	(from https://www.lexilogos.com/keyboard/maori.htm)
11:47:35	2656/2656	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-a60%22	https://www.lexilogos.com/code/carmeit.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmeit.js	(from https://www.lexilogos.com/keyboard/meitei.htm)
11:47:36	4785/4785	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-12b1%22	https://www.lexilogos.com/code/carmong.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmong.js	(from https://www.lexilogos.com/keyboard/mongolian.htm)
11:47:36	1383/1383	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-567%22	https://www.lexilogos.com/code/carmonten.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carmonten.js	(from https://www.lexilogos.com/keyboard/montenegrin.htm)
11:47:37	114952/114952	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-1c108%22	https://www.lexilogos.com/keyboard/font/NotoSansOriya-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSansOriya-Regular.ttf	(from https://www.lexilogos.com/keyboard/odia.htm)
11:47:37	6670/6670	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-1a0e%22	https://www.lexilogos.com/code/carodia.js?ver=2	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carodia77ae.js	(from https://www.lexilogos.com/keyboard/odia.htm)
11:47:38	3154/3154	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-c52%22	https://www.lexilogos.com/code/carpash.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carpash.js	(from https://www.lexilogos.com/keyboard/pashto.htm)
11:47:38	2838/2838	---M--	200	added ('OK')	application/javascript	etag:%2267fff55f-b16%22	https://www.lexilogos.com/code/carfa.js?ver=9	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carfa544b.js	(from https://www.lexilogos.com/keyboard/persian.htm)
11:47:38	12436/12436	---M--	200	added ('OK')	application/octet-stream	etag:%22670a6ada-3094%22	https://www.lexilogos.com/keyboard/font/NotoSansOldPersian-Regular.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/NotoSansOldPersian-Regular.ttf	(from https://www.lexilogos.com/keyboard/persian_old.htm)
11:47:39	2251/2251	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-8cb%22	https://www.lexilogos.com/code/carper.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carper.js	(from https://www.lexilogos.com/keyboard/persian_old.htm)
11:47:39	3023/3023	---M--	200	added ('OK')	application/javascript	etag:%2267ffd600-bcf%22	https://www.lexilogos.com/code/carphe.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/code/carphe.js	(from https://www.lexilogos.com/keyboard/phoenician.htm)
